# ID,Label
2997,8
2998,3
2999,5
3000,2
3001,1
3002,5
3003,3
3004,4
3005,5
3006,8
3007,7
3008,5
3009,4
3010,4
3011,6
3012,2
3013,3
3014,2
3015,7
3016,5
3017,4
3018,1
3019,1
3020,5
3021,3
3022,5
3023,4
3024,3
3025,4
3026,5
3027,8
3028,7
3029,7
3030,3
3031,2
3032,8
3033,1
3034,3
3035,6
3036,7
3037,3
3038,3
3039,4
3040,2
3041,6
3042,2
3043,1
3044,6
3045,2
3046,7
3047,3
3048,4
3049,1
3050,4
3051,1
3052,6
3053,4
3054,4
3055,2
3056,7
3057,8
3058,3
3059,5
3060,1
3061,2
3062,1
3063,4
3064,3
3065,6
3066,8
3067,1
3068,4
3069,4
3070,8
3071,2
3072,4
3073,1
3074,5
3075,3
3076,8
3077,8
3078,5
3079,6
3080,1
3081,6
3082,4
3083,4
3084,3
3085,6
3086,2
3087,3
3088,1
3089,6
3090,2
3091,1
3092,3
3093,3
3094,6
3095,6
3096,2
3097,8
3098,8
3099,6
3100,3
3101,1
3102,5
3103,5
3104,1
3105,5
3106,7
3107,8
3108,4
3109,3
3110,6
3111,7
3112,7
3113,3
3114,1
3115,2
3116,5
3117,2
3118,1
3119,6
3120,6
3121,5
3122,7
3123,5
3124,8
3125,5
3126,3
3127,7
3128,3
3129,6
3130,3
3131,2
3132,4
3133,1
3134,2
3135,8
3136,7
3137,7
3138,3
3139,4
3140,3
3141,8
3142,3
3143,6
3144,8
3145,2
3146,2
3147,4
3148,2
3149,3
3150,8
3151,8
3152,8
3153,7
3154,4
3155,4
3156,2
3157,4
3158,7
3159,7
3160,8
3161,6
3162,4
3163,2
3164,5
3165,7
3166,5
3167,8
3168,7
3169,2
3170,3
3171,6
3172,3
3173,1
3174,7
3175,4
3176,8
3177,7
3178,2
3179,6
3180,7
3181,6
3182,1
3183,6
3184,5
3185,5
3186,1
3187,1
3188,7
3189,1
3190,6
3191,1
3192,2
3193,5
3194,8
3195,8
3196,7
3197,7
3198,4
3199,8
3200,8
3201,6
3202,4
3203,7
3204,1
3205,2
3206,4
3207,1
3208,8
3209,7
3210,2
3211,6
3212,6
3213,2
3214,4
3215,8
3216,8
3217,8
3218,7
3219,8
3220,2
3221,2
3222,1
3223,7
3224,8
3225,2
3226,3
3227,8
3228,1
3229,5
3230,4
3231,2
3232,7
3233,5
3234,6
3235,5
3236,8
3237,6
3238,6
3239,2
3240,7
3241,6
3242,8
3243,4
3244,1
3245,8
3246,4
3247,7
3248,5
3249,6
3250,2
3251,5
3252,3
3253,4
3254,3
3255,1
3256,3
3257,3
3258,6
3259,3
3260,6
3261,2
3262,7
3263,2
3264,6
3265,3
3266,8
3267,1
3268,1
3269,3
3270,3
3271,6
3272,2
3273,5
3274,4
3275,1
3276,5
3277,2
3278,1
3279,3
3280,4
3281,1
3282,5
3283,8
3284,8
3285,8
3286,3
3287,4
3288,8
3289,3
3290,7
3291,3
3292,8
3293,2
3294,2
3295,8
3296,2
3297,2
3298,5
3299,1
3300,3
3301,3
3302,7
3303,1
3304,7
3305,1
3306,5
3307,3
3308,8
3309,8
3310,7
3311,6
3312,3
3313,2
3314,3
3315,8
3316,3
3317,5
3318,6
3319,5
3320,1
3321,7
3322,7
3323,4
3324,4
3325,4
3326,8
3327,4
3328,3
3329,6
3330,1
3331,1
3332,7
3333,6
3334,5
3335,5
3336,2
3337,1
3338,1
3339,1
3340,2
3341,7
3342,7
3343,6
3344,1
3345,7
3346,7
3347,6
3348,2
3349,3
3350,4
3351,3
3352,1
3353,2
3354,2
3355,2
3356,2
3357,4
3358,8
3359,6
3360,4
3361,8
3362,4
3363,2
3364,6
3365,3
3366,1
3367,3
3368,1
3369,7
3370,5
3371,6
3372,2
3373,7
3374,1
3375,4
3376,1
3377,8
3378,4
3379,2
3380,2
3381,3
3382,3
3383,7
3384,3
3385,1
3386,5
3387,3
3388,3
3389,7
3390,4
3391,1
3392,7
3393,4
3394,8
3395,6
3396,3
3397,2
3398,1
3399,2
3400,2
3401,2
3402,6
3403,3
3404,5
3405,1
3406,3
3407,5
3408,5
3409,1
3410,6
3411,4
3412,1
3413,8
3414,8
3415,7
3416,3
3417,7
3418,6
3419,6
3420,1
3421,5
3422,3
3423,4
3424,6
3425,1
3426,6
3427,1
3428,6
3429,4
3430,5
3431,6
3432,6
3433,8
3434,4
3435,7
3436,2
3437,7
3438,4
3439,3
3440,7
3441,7
3442,6
3443,4
3444,5
3445,1
3446,4
3447,2
3448,3
3449,4
3450,1
3451,2
3452,1
3453,2
3454,6
3455,8
3456,4
3457,1
3458,1
3459,8
3460,7
3461,8
3462,6
3463,7
3464,3
3465,6
3466,7
3467,8
3468,4
3469,2
3470,5
3471,3
3472,4
3473,7
3474,2
3475,2
3476,4
3477,5
3478,8
3479,3
3480,2
3481,5
3482,6
3483,2
3484,8
3485,4
3486,4
3487,1
3488,5
3489,4
3490,2
3491,2
3492,3
3493,3
3494,7
3495,1
3496,1
3497,7
3498,3
3499,7
3500,5
3501,8
3502,2
3503,3
3504,4
3505,3
3506,5
3507,7
3508,3
3509,8
3510,1
3511,6
3512,4
3513,8
3514,3
3515,8
3516,3
3517,8
3518,5
3519,5
3520,6
3521,5
3522,1
3523,4
3524,4
3525,1
3526,7
3527,5
3528,2
3529,1
3530,4
3531,5
3532,5
3533,6
3534,3
3535,2
3536,8
3537,2
3538,5
3539,2
3540,3
3541,4
3542,6
3543,6
3544,1
3545,1
3546,4
3547,5
3548,5
3549,6
3550,3
3551,5
3552,1
3553,2
3554,3
3555,2
3556,2
3557,8
3558,1
3559,4
3560,1
3561,6
3562,4
3563,8
3564,4
3565,1
3566,7
3567,5
3568,7
3569,3
3570,4
3571,1
3572,2
3573,1
3574,5
3575,5
3576,6
3577,7
3578,6
3579,2
3580,1
3581,3
3582,5
3583,1
3584,3
3585,7
3586,7
3587,2
3588,3
3589,8
3590,1
3591,8
3592,2
3593,5
3594,8
3595,5
3596,2
3597,5
3598,3
3599,3
3600,6
3601,7
3602,7
3603,1
3604,7
3605,1
3606,2
3607,2
3608,3
3609,1
3610,6
3611,5
3612,1
3613,5
3614,5
3615,5
3616,7
3617,5
3618,6
3619,7
3620,7
3621,8
3622,4
3623,1
3624,6
3625,1
3626,4
3627,6
3628,8
3629,2
3630,3
3631,8
3632,1
3633,6
3634,6
3635,1
3636,4
3637,2
3638,2
3639,7
3640,7
3641,2
3642,2
3643,3
3644,5
3645,7
3646,8
3647,2
3648,6
3649,5
3650,6
3651,7
3652,6
3653,2
3654,1
3655,8
3656,4
3657,7
3658,6
3659,3
3660,1
3661,2
3662,1
3663,7
3664,8
3665,3
3666,8
3667,3
3668,3
3669,2
3670,6
3671,2
3672,1
3673,5
3674,8
3675,2
3676,5
3677,4
3678,3
3679,6
3680,5
3681,7
3682,6
3683,4
3684,5
3685,2
3686,1
3687,2
3688,1
3689,1
3690,7
3691,7
3692,3
3693,1
3694,1
3695,2
3696,4
3697,4
3698,3
3699,1
3700,3
3701,6
3702,6
3703,4
3704,5
3705,6
3706,1
3707,4
3708,7
3709,8
3710,2
3711,4
3712,2
3713,7
3714,7
3715,1
3716,3
3717,6
3718,7
3719,5
3720,8
3721,7
3722,3
3723,1
3724,8
3725,6
3726,3
3727,7
3728,8
3729,8
3730,3
3731,3
3732,4
3733,1
3734,5
3735,2
3736,4
3737,6
3738,6
3739,2
3740,1
3741,2
3742,2
3743,8
3744,2
3745,6
3746,6
3747,2
3748,4
3749,4
3750,8
3751,2
3752,4
3753,2
3754,4
3755,5
3756,7
3757,7
3758,1
3759,2
3760,6
3761,2
3762,1
3763,1
3764,1
3765,6
3766,5
3767,1
3768,7
3769,6
3770,5
3771,8
3772,7
3773,8
3774,8
3775,8
3776,7
3777,1
3778,3
3779,3
3780,7
3781,6
3782,8
3783,6
3784,3
3785,7
3786,2
3787,3
3788,7
3789,5
3790,1
3791,1
3792,4
3793,1
3794,5
3795,5
3796,6
3797,8
3798,8
3799,1
3800,3
3801,1
3802,6
3803,8
3804,2
3805,7
3806,8
3807,4
3808,5
3809,8
3810,7
3811,3
3812,8
3813,7
3814,6
3815,1
3816,2
3817,7
3818,3
3819,3
3820,5
3821,3
3822,4
3823,6
3824,2
3825,4
3826,2
3827,2
3828,3
3829,3
3830,2
3831,8
3832,8
3833,1
3834,6
3835,1
3836,8
3837,3
3838,3
3839,6
3840,1
3841,4
3842,2
3843,6
3844,4
3845,5
3846,4
3847,5
3848,6
3849,1
3850,5
3851,4
3852,6
3853,6
3854,2
3855,2
3856,2
3857,3
3858,6
3859,4
3860,7
3861,2
3862,7
3863,1
3864,1
3865,6
3866,6
3867,6
3868,7
3869,8
3870,3
3871,8
3872,5
3873,5
3874,4
3875,4
3876,4
3877,6
3878,7
3879,3
3880,5
3881,5
3882,4
3883,5
3884,3
3885,7
3886,8
3887,5
3888,3
3889,6
3890,5
3891,1
3892,6
3893,7
3894,1
3895,2
3896,2
3897,1
3898,5
3899,6
3900,3
3901,7
3902,4
3903,2
3904,7
3905,8
3906,2
3907,5
3908,4
3909,3
3910,7
3911,6
3912,8
3913,8
3914,6
3915,8
3916,5
3917,5
3918,8
3919,6
3920,5
3921,8
3922,3
3923,3
3924,8
3925,2
3926,7
3927,1
3928,1
3929,5
3930,2
3931,3
3932,8
3933,4
3934,8
3935,1
3936,5
3937,6
3938,1
3939,2
3940,1
3941,8
3942,6
3943,4
3944,8
3945,6
3946,3
3947,7
3948,5
3949,6
3950,2
3951,1
3952,3
3953,1
3954,7
3955,8
3956,4
3957,5
3958,6
3959,7
3960,7
3961,2
3962,3
3963,7
3964,4
3965,4
3966,8
3967,2
3968,2
3969,4
3970,7
3971,6
3972,1
3973,1
3974,5
3975,5
3976,2
3977,8
3978,7
3979,3
3980,7
3981,1
3982,4
3983,6
3984,7
3985,7
3986,4
3987,2
3988,2
3989,3
3990,6
3991,2
3992,3
3993,4
3994,8
3995,5
3996,4
3997,2
3998,3
3999,1
4000,8
4001,3
4002,8
4003,4
4004,4
4005,7
4006,8
4007,2
4008,6
4009,4
4010,1
4011,6
4012,4
4013,6
4014,8
4015,7
4016,3
4017,2
4018,8
4019,2
4020,2
4021,3
4022,6
4023,5
4024,3
4025,4
4026,1
4027,5
4028,5
4029,5
4030,5
4031,8
4032,8
4033,6
4034,6
4035,5
4036,4
4037,8
4038,2
4039,4
4040,5
4041,4
4042,2
4043,6
4044,7
4045,3
4046,6
4047,2
4048,5
4049,3
4050,5
4051,6
4052,8
4053,6
4054,5
4055,3
4056,5
4057,4
4058,4
4059,4
4060,2
4061,2
4062,7
4063,1
4064,2
4065,8
4066,3
4067,1
4068,4
4069,6
4070,6
4071,3
4072,4
4073,1
4074,1
4075,2
4076,5
4077,8
4078,2
4079,6
4080,8
4081,2
4082,3
4083,5
4084,3
4085,6
4086,5
4087,6
4088,5
4089,2
4090,4
4091,5
4092,5
4093,3
4094,2
4095,3
4096,6
4097,3
4098,5
4099,7
4100,3
4101,2
4102,4
4103,4
4104,6
4105,2
4106,2
4107,5
4108,6
4109,2
4110,3
4111,4
4112,4
4113,3
4114,6
4115,4
4116,8
4117,6
4118,2
4119,8
4120,5
4121,3
4122,4
4123,7
4124,6
4125,8
4126,3
4127,2
4128,1
4129,4
4130,6
4131,8
4132,6
4133,1
4134,8
4135,5
4136,3
4137,6
4138,5
4139,7
4140,4
4141,4
4142,4
4143,8
4144,3
4145,1
4146,1
4147,7
4148,7
4149,6
4150,1
4151,6
4152,8
4153,4
4154,8
4155,6
4156,4
4157,1
4158,5
4159,4
4160,1
4161,7
4162,6
4163,1
4164,5
4165,6
4166,7
4167,4
4168,1
4169,2
4170,2
4171,6
4172,5
4173,6
4174,4
4175,4
4176,4
4177,3
4178,7
4179,5
4180,2
4181,6
4182,7
4183,5
4184,1
4185,5
4186,7
4187,7
4188,8
4189,7
4190,2
4191,7
4192,6
4193,3
4194,4
4195,4
4196,2
4197,5
4198,7
4199,2
4200,2
4201,3
4202,7
4203,1
4204,8
4205,2
4206,3
4207,5
4208,8
4209,5
4210,5
4211,2
4212,6
4213,5
4214,8
4215,6
4216,1
4217,4
4218,1
4219,7
4220,7
4221,8
4222,3
4223,2
4224,1
4225,1
4226,3
4227,1
4228,5
4229,4
4230,4
4231,6
4232,3
4233,6
4234,6
4235,7
4236,5
4237,5
4238,5
4239,3
4240,2
4241,2
4242,2
4243,7
4244,7
4245,4
4246,4
4247,2
4248,1
4249,1
4250,5
4251,6
4252,4
4253,2
4254,8
4255,4
4256,7
4257,4
4258,7
4259,3
4260,2
4261,2
4262,3
4263,4
4264,6
4265,5
4266,5
4267,6
4268,1
4269,7
4270,7
4271,1
4272,8
4273,2
4274,7
4275,7
4276,7
4277,5
4278,7
4279,3
4280,1
4281,4
4282,4
4283,2
4284,2
4285,5
4286,8
4287,3
4288,2
4289,4
4290,8
4291,1
4292,5
4293,5
4294,5
4295,5
4296,6
4297,5
4298,1
4299,1
4300,3
4301,7
4302,1
4303,1
4304,8
4305,1
4306,6
4307,3
4308,5
4309,8
4310,6
4311,1
4312,1
4313,5
4314,5
4315,2
4316,1
4317,6
4318,1
4319,3
4320,1
4321,3
4322,5
4323,2
4324,5
4325,4
4326,1
4327,8
4328,3
4329,6
4330,6
4331,1
4332,5
4333,8
4334,1
4335,8
4336,6
4337,8
4338,1
4339,1
4340,8
4341,3
4342,1
4343,5
4344,7
4345,4
4346,7
4347,1
4348,8
4349,6
4350,8
4351,8
4352,6
4353,4
4354,5
4355,6
4356,8
4357,8
4358,3
4359,7
4360,5
4361,3
4362,3
4363,4
4364,3
4365,4
4366,2
4367,2
4368,1
4369,6
4370,1
4371,5
4372,6
4373,5
4374,2
4375,6
4376,7
4377,4
4378,1
4379,6
4380,8
4381,8
4382,8
4383,7
4384,2
4385,3
4386,5
4387,2
4388,2
4389,4
4390,7
4391,8
4392,6
4393,4
4394,2
4395,6
4396,7
4397,1
4398,3
4399,3
4400,6
4401,5
4402,5
4403,1
4404,2
4405,2
4406,4
4407,8
4408,8
4409,2
4410,8
4411,6
4412,8
4413,6
4414,1
4415,2
4416,4
4417,1
4418,8
4419,6
4420,5
4421,1
4422,8
4423,8
4424,2
4425,6
4426,4
4427,2
4428,8
4429,3
4430,1
4431,6
4432,1
4433,4
4434,3
4435,3
4436,7
4437,6
4438,2
4439,4
4440,2
4441,2
4442,2
4443,7
4444,6
4445,2
4446,8
4447,6
4448,6
4449,7
4450,6
4451,4
4452,4
4453,7
4454,8
4455,1
4456,1
4457,6
4458,4
4459,3
4460,7
4461,4
4462,2
4463,7
4464,8
4465,1
4466,3
4467,5
4468,3
4469,5
4470,8
4471,8
4472,8
4473,8
4474,7
4475,5
4476,1
4477,1
4478,2
4479,7
4480,1
4481,8
4482,2
4483,6
4484,8
4485,4
4486,3
4487,1
4488,8
4489,1
4490,6
4491,1
4492,3
4493,2
4494,5
4495,8
4496,2
4497,8
4498,6
4499,7
4500,8
4501,5
4502,1
4503,1
4504,6
4505,8
4506,7
4507,7
4508,4
4509,8
4510,2
4511,8
4512,6
4513,4
4514,7
4515,7
4516,8
4517,3
4518,5
4519,5
4520,4
4521,3
4522,4
4523,4
4524,1
4525,4
4526,8
4527,3
4528,3
4529,4
4530,7
4531,1
4532,6
4533,3
4534,5
4535,4
4536,4
4537,1
4538,6
4539,4
4540,1
4541,8
4542,6
4543,4
4544,7
4545,4
4546,5
4547,4
4548,8
4549,6
4550,7
4551,2
4552,3
4553,1
4554,7
4555,5
4556,5
4557,3
4558,7
4559,7
4560,1
4561,2
4562,8
4563,4
4564,5
4565,6
4566,4
4567,2
4568,2
4569,4
4570,5
4571,6
4572,6
4573,4
4574,1
4575,1
4576,8
4577,6
4578,6
4579,8
4580,8
4581,7
4582,7
4583,8
4584,6
4585,2
4586,2
4587,5
4588,5
4589,5
4590,2
4591,7
4592,7
4593,8
4594,7
4595,8
4596,7
4597,7
4598,4
4599,4
4600,6
4601,5
4602,4
4603,8
4604,5
4605,6
4606,5
4607,2
4608,2
4609,2
4610,7
4611,6
4612,6
4613,2
4614,6
4615,1
4616,1
4617,1
4618,1
4619,1
4620,1
4621,2
4622,1
4623,7
4624,3
4625,3
4626,4
4627,1
4628,2
4629,3
4630,6
4631,8
4632,7
4633,1
4634,1
4635,5
4636,7
4637,1
4638,1
4639,8
4640,3
4641,5
4642,5
4643,8
4644,7
4645,8
4646,1
4647,6
4648,5
4649,8
4650,6
4651,5
4652,8
4653,5
4654,4
4655,8
4656,1
4657,1
4658,1
4659,1
4660,8
4661,5
4662,8
4663,8
4664,4
4665,2
4666,3
4667,1
4668,3
4669,3
4670,7
4671,1
4672,5
4673,8
4674,8
4675,3
4676,6
4677,1
4678,5
4679,1
4680,7
4681,8
4682,1
4683,5
4684,7
4685,6
4686,6
4687,4
4688,7
4689,5
4690,8
4691,7
4692,7
4693,2
4694,6
4695,8
4696,4
4697,4
4698,8
4699,3
4700,8
4701,7
4702,2
4703,2
4704,3
4705,2
4706,7
4707,5
4708,1
4709,3
4710,8
4711,2
4712,1
4713,1
4714,1
4715,5
4716,5
4717,2
4718,1
4719,7
4720,6
4721,5
4722,2
4723,8
4724,7
4725,3
4726,7
4727,8
4728,5
4729,8
4730,4
4731,7
4732,7
4733,3
4734,2
4735,3
4736,5
4737,6
4738,8
4739,2
4740,8
4741,5
4742,3
4743,5
4744,2
4745,2
4746,4
4747,6
4748,6
4749,3
4750,1
4751,1
4752,1
4753,8
4754,2
4755,3
4756,2
4757,6
4758,1
4759,3
4760,1
4761,4
4762,4
4763,6
4764,8
4765,7
4766,8
4767,3
4768,2
4769,4
4770,4
4771,8
4772,8
4773,4
4774,7
4775,5
4776,8
4777,8
4778,4
4779,3
4780,7
4781,2
4782,7
4783,2
4784,4
4785,6
4786,5
4787,7
4788,5
4789,7
4790,3
4791,2
4792,7
4793,8
4794,5
4795,1
4796,1
4797,6
4798,7
4799,3
4800,7
4801,6
4802,5
4803,8
4804,6
4805,6
4806,7
4807,5
4808,3
4809,5
4810,6
4811,7
4812,1
4813,8
4814,8
4815,8
4816,2
4817,8
4818,7
4819,3
4820,4
4821,5
4822,1
4823,6
4824,6
4825,2
4826,2
4827,7
4828,2
4829,3
4830,2
4831,2
4832,1
4833,5
4834,3
4835,1
4836,3
4837,1
4838,3
4839,6
4840,6
4841,2
4842,8
4843,8
4844,6
4845,2
4846,8
4847,8
4848,7
4849,1
4850,4
4851,7
4852,5
4853,8
4854,8
4855,1
4856,8
4857,2
4858,3
4859,2
4860,2
4861,3
4862,3
4863,8
4864,5
4865,7
4866,3
4867,5
4868,5
4869,2
4870,1
4871,3
4872,2
4873,8
4874,8
4875,6
4876,4
4877,8
4878,2
4879,6
4880,8
4881,4
4882,7
4883,3
4884,6
4885,4
4886,7
4887,6
4888,5
4889,5
4890,5
4891,1
4892,8
4893,3
4894,8
4895,8
4896,6
4897,3
4898,2
4899,6
4900,1
4901,4
4902,7
4903,1
4904,8
4905,1
4906,3
4907,1
4908,7
4909,5
4910,4
4911,6
4912,7
4913,5
4914,6
4915,5
4916,8
4917,1
4918,7
4919,8
4920,7
4921,2
4922,8
4923,8
4924,6
4925,3
4926,2
4927,6
4928,5
4929,2
4930,3
4931,1
4932,7
4933,4
4934,3
4935,6
4936,1
4937,8
4938,6
4939,1
4940,4
4941,2
4942,3
4943,7
4944,1
4945,4
4946,3
4947,3
4948,1
4949,7
4950,1
4951,5
4952,5
4953,7
4954,2
4955,2
4956,4
4957,7
4958,8
4959,6
4960,2
4961,4
4962,6
4963,2
4964,2
4965,3
4966,4
4967,1
4968,1
4969,3
4970,8
4971,6
4972,6
4973,7
4974,8
4975,3
4976,6
4977,3
4978,7
4979,3
4980,1
4981,5
4982,4
4983,1
4984,4
4985,5
4986,1
4987,8
4988,2
4989,7
4990,5
4991,4
4992,6
4993,1
4994,8
4995,5
4996,3
4997,6
4998,4
4999,7
5000,2
5001,3
5002,4
5003,6
5004,2
5005,4
5006,3
5007,2
5008,7
5009,8
5010,1
5011,3
5012,3
5013,8
5014,2
5015,5
5016,5
5017,6
5018,5
5019,2
5020,6
5021,4
5022,4
5023,2
5024,5
5025,4
5026,1
5027,5
5028,5
5029,5
5030,8
5031,1
5032,1
5033,4
5034,2
5035,5
5036,5
5037,6
5038,6
5039,5
5040,4
5041,8
5042,8
5043,3
5044,8
5045,6
5046,1
5047,3
5048,6
5049,5
5050,5
5051,2
5052,4
5053,3
5054,5
5055,4
5056,5
5057,3
5058,6
5059,8
5060,6
5061,3
5062,4
5063,4
5064,6
5065,1
5066,1
5067,6
5068,3
5069,8
5070,3
5071,4
5072,3
5073,7
5074,8
5075,6
5076,4
5077,4
5078,6
5079,7
5080,5
5081,3
5082,5
5083,1
5084,3
5085,4
5086,2
5087,8
5088,7
5089,5
5090,1
5091,7
5092,5
5093,6
5094,5
5095,6
5096,2
5097,1
5098,1
5099,2
5100,1
5101,6
5102,4
5103,5
5104,8
5105,1
5106,3
5107,3
5108,6
5109,5
5110,1
5111,2
5112,4
5113,1
5114,6
5115,1
5116,1
5117,2
5118,7
5119,8
5120,7
5121,2
5122,3
5123,8
5124,8
5125,6
5126,5
5127,6
5128,5
5129,3
5130,2
5131,4
5132,6
5133,2
5134,8
5135,4
5136,8
5137,6
5138,7
5139,1
5140,1
5141,8
5142,2
5143,8
5144,8
5145,8
5146,5
5147,2
5148,3
5149,5
5150,7
5151,4
5152,4
5153,6
5154,6
5155,7
5156,8
5157,8
5158,6
5159,6
5160,3
5161,1
5162,3
5163,3
5164,6
5165,1
5166,6
5167,8
5168,6
5169,4
5170,6
5171,5
5172,4
5173,4
5174,1
5175,2
5176,6
5177,1
5178,2
5179,1
5180,3
5181,3
5182,2
5183,4
5184,2
5185,1
5186,3
5187,2
5188,6
5189,2
5190,8
5191,7
5192,4
5193,5
5194,3
5195,5
5196,4
5197,8
5198,2
5199,7
5200,6
5201,7
5202,2
5203,5
5204,3
5205,7
5206,5
5207,3
5208,7
5209,5
5210,1
5211,5
5212,1
5213,1
5214,4
5215,5
5216,1
5217,8
5218,5
5219,1
5220,4
5221,8
5222,7
5223,3
5224,4
5225,8
5226,8
5227,7
5228,3
5229,5
5230,3
5231,3
5232,3
5233,2
5234,5
5235,6
5236,7
5237,5
5238,3
5239,7
5240,2
5241,8
5242,3
5243,6
5244,7
5245,1
5246,5
5247,4
5248,5
5249,3
5250,7
5251,8
5252,3
5253,4
5254,5
5255,4
5256,5
5257,6
5258,1
5259,4
5260,3
5261,3
5262,4
5263,3
5264,3
5265,4
5266,6
5267,7
5268,8
5269,7
5270,7
5271,3
5272,7
5273,6
5274,6
5275,4
5276,3
5277,8
5278,2
5279,6
5280,1
5281,5
5282,8
5283,7
5284,1
5285,2
5286,6
5287,4
5288,3
5289,1
5290,7
5291,3
5292,2
5293,5
5294,6
5295,8
5296,5
5297,5
5298,5
5299,7
5300,8
5301,8
5302,7
5303,1
5304,4
5305,5
5306,3
5307,2
5308,6
5309,6
5310,8
5311,3
5312,2
5313,2
5314,1
5315,6
5316,5
5317,7
5318,4
5319,3
5320,2
5321,7
5322,1
5323,7
5324,8
5325,4
5326,7
5327,5
5328,3
5329,4
5330,3
5331,8
5332,6
5333,6
5334,1
5335,5
5336,6
5337,6
5338,5
5339,5
5340,5
5341,1
5342,8
5343,6
5344,1
5345,1
5346,3
5347,7
5348,7
5349,3
5350,4
5351,3
5352,1
5353,5
5354,1
5355,1
5356,6
5357,5
5358,6
5359,1
5360,1
5361,8
5362,3
5363,1
5364,1
5365,4
5366,1
5367,2
5368,1
5369,5
5370,5
5371,1
5372,5
5373,4
5374,6
5375,3
5376,8
5377,3
5378,6
5379,4
5380,2
5381,6
5382,2
5383,7
5384,1
5385,3
5386,2
5387,7
5388,7
5389,2
5390,1
5391,7
5392,1
5393,6
5394,8
5395,6
5396,2
5397,4
5398,2
5399,2
5400,4
5401,7
5402,5
5403,6
5404,8
5405,5
5406,1
5407,8
5408,2
5409,7
5410,5
5411,1
5412,6
5413,7
5414,6
5415,3
5416,2
5417,3
5418,3
5419,2
5420,7
5421,1
5422,3
5423,2
5424,7
5425,3
5426,4
5427,4
5428,4
5429,7
5430,2
5431,6
5432,5
5433,5
5434,3
5435,2
5436,5
5437,6
5438,1
5439,7
5440,8
5441,3
5442,7
5443,2
5444,8
5445,6
5446,7
5447,1
5448,8
5449,6
5450,5
5451,2
5452,3
5453,1
5454,2
5455,5
5456,3
5457,8
5458,3
5459,4
5460,2
5461,7
5462,4
5463,5
5464,5
5465,5
5466,1
5467,2
5468,1
5469,7
5470,3
5471,4
5472,6
5473,1
5474,1
5475,4
5476,1
5477,6
5478,7
5479,7
5480,3
5481,1
5482,7
5483,2
5484,2
5485,1
5486,5
5487,4
5488,2
5489,7
5490,1
5491,1
5492,3
5493,6
5494,5
5495,1
5496,1
5497,3
5498,8
5499,2
5500,5
5501,8
5502,6
5503,5
5504,6
5505,4
5506,7
5507,7
5508,5
5509,6
5510,3
5511,3
5512,5
5513,6
5514,6
5515,2
5516,4
5517,1
5518,8
5519,1
5520,1
5521,2
5522,5
5523,4
5524,8
5525,4
5526,8
5527,5
5528,3
5529,6
5530,4
5531,7
5532,8
5533,6
5534,7
5535,4
5536,8
5537,8
5538,7
5539,1
5540,5
5541,8
5542,1
5543,6
5544,1
5545,7
5546,4
5547,3
5548,7
5549,7
5550,7
5551,7
5552,7
5553,8
5554,5
5555,3
5556,6
5557,3
5558,3
5559,4
5560,7
5561,8
5562,3
5563,8
5564,3
5565,8
5566,6
5567,7
5568,3
5569,8
5570,7
5571,7
5572,2
5573,6
5574,2
5575,5
5576,6
5577,6
5578,4
5579,4
5580,3
5581,1
5582,8
5583,4
5584,3
5585,1
5586,8
5587,7
5588,6
5589,3
5590,2
5591,1
5592,6
5593,5
5594,3
5595,1
5596,4
5597,1
5598,1
5599,2
5600,6
5601,4
5602,1
5603,3
5604,7
5605,2
5606,4
5607,6
5608,6
5609,1
5610,3
5611,7
5612,4
5613,5
5614,7
5615,3
5616,2
5617,7
5618,2
5619,5
5620,7
5621,4
5622,6
5623,3
5624,3
5625,1
5626,8
5627,6
5628,1
5629,4
5630,1
5631,5
5632,5
5633,7
5634,7
5635,6
5636,6
5637,7
5638,8
5639,3
5640,7
5641,8
5642,1
5643,7
5644,7
5645,2
5646,6
5647,6
5648,3
5649,1
5650,5
5651,5
5652,2
5653,3
5654,3
5655,8
5656,3
5657,8
5658,3
5659,1
5660,8
5661,1
5662,1
5663,5
5664,8
5665,8
5666,2
5667,5
5668,7
5669,1
5670,4
5671,2
5672,4
5673,2
5674,6
5675,5
5676,6
5677,8
5678,7
5679,1
5680,7
5681,5
5682,1
5683,3
5684,2
5685,5
5686,3
5687,7
5688,3
5689,2
5690,4
5691,1
5692,2
5693,4
5694,5
5695,7
5696,4
5697,7
5698,3
5699,8
5700,3
5701,2
5702,7
5703,1
5704,5
5705,6
5706,1
5707,3
5708,4
5709,6
5710,7
5711,3
5712,4
5713,8
5714,8
5715,1
5716,5
5717,1
5718,8
5719,1
5720,7
5721,2
5722,1
5723,6
5724,2
5725,8
5726,4
5727,5
5728,1
5729,4
5730,3
5731,1
5732,8
5733,6
5734,5
5735,2
5736,4
5737,1
5738,6
5739,5
5740,3
5741,7
5742,5
5743,2
5744,7
5745,4
5746,4
5747,6
5748,2
5749,6
5750,5
5751,4
5752,7
5753,7
5754,3
5755,6
5756,8
5757,4
5758,3
5759,4
5760,4
5761,6
5762,7
5763,3
5764,7
5765,3
5766,2
5767,4
5768,1
5769,3
5770,4
5771,8
5772,6
5773,8
5774,2
5775,6
5776,7
5777,6
5778,2
5779,1
5780,5
5781,4
5782,1
5783,2
5784,7
5785,5
5786,4
5787,8
5788,1
5789,6
5790,3
5791,6
5792,8
5793,5
5794,5
